pv_id;customer_id;timestamp;load;unit_load;reactive;unit_reactive
d77503a8-04a9-4c64-b73b-c4f8594d6a7273;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 09:30;56;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7274;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 09:45;60;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7275;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 10:00;66;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7276;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 10:15;70;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7277;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 10:30;76;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7278;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 10:45;82;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7279;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 11:00;90;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7280;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 11:15;96;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7281;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 11:30;110;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7282;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 11:45;116;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7283;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 12:00;114;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7284;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 12:15;116;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7285;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 12:30;114;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7286;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 12:45;116;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7287;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 13:00;108;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7288;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 13:15;112;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7289;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 13:30;114;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7290;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 13:45;116;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7291;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 14:00;126;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7292;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 14:15;116;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7293;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 14:30;96;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7294;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 14:45;52;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7295;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 15:00;64;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7296;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 15:15;86;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7297;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 15:30;68;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7298;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 15:45;60;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7299;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 16:00;52;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7300;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 16:15;48;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7301;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 16:30;42;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7302;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 16:45;36;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7303;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 17:00;26;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7304;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 17:15;20;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7305;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 17:30;12;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7306;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 17:45;8;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7307;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 18:00;4;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7308;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 18:15;2;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7309;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 18:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7310;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 18:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7311;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 19:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7312;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 19:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7313;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 19:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7314;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 19:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7315;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 20:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7316;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 20:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7317;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 20:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7318;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 20:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7319;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 21:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7320;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 21:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7321;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 21:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7322;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 21:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7323;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 22:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7324;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 22:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7325;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 22:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7326;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 22:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7327;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 23:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7328;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 23:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7329;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 23:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7330;fe49a4f1-eac6-4c50-9451-6c45037223ba;17.03.2022 23:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7331;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 00:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7332;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 00:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7333;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 00:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7334;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 00:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7335;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 01:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7336;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 01:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7337;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 01:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7338;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 01:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7339;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 02:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7340;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 02:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7341;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 02:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7342;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 02:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7343;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 03:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7344;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 03:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7345;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 03:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7346;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 03:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7347;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 04:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7348;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 04:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7349;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 04:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7350;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 04:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7351;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 05:00;2;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7352;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 05:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7353;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 05:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7354;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 05:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7355;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 06:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7356;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 06:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7357;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 06:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7358;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 06:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7359;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 07:00;4;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7360;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 07:15;6;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7361;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 07:30;10;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7362;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 07:45;16;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7363;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 08:00;22;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7364;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 08:15;22;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7365;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 08:30;28;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7366;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 08:45;44;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7367;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 09:00;50;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7368;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 09:15;66;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7369;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 09:30;76;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7370;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 09:45;86;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7371;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 10:00;84;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7372;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 10:15;88;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7373;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 10:30;100;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7374;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 10:45;114;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7375;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 11:00;114;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7376;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 11:15;80;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7377;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 11:30;102;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7378;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 11:45;112;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7379;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 12:00;106;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7380;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 12:15;104;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7381;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 12:30;114;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7382;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 12:45;118;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7383;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 13:00;118;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7384;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 13:15;124;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7385;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 13:30;132;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7386;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 13:45;124;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7387;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 14:00;124;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7388;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 14:15;126;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7389;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 14:30;120;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7390;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 14:45;108;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7391;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 15:00;86;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7392;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 15:15;66;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7393;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 15:30;58;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7394;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 15:45;60;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7395;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 16:00;56;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7396;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 16:15;52;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7397;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 16:30;42;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7398;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 16:45;36;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7399;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 17:00;28;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7400;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 17:15;20;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7401;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 17:30;12;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7402;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 17:45;8;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7403;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 18:00;6;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7404;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 18:15;2;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7405;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 18:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7406;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 18:45;0;kW;2;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7407;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 19:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7408;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 19:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7409;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 19:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7410;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 19:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7411;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 20:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7412;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 20:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7413;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 20:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7414;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 20:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7415;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 21:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7416;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 21:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7417;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 21:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7418;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 21:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7419;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 22:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7420;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 22:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7421;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 22:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7422;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 22:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7423;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 23:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7424;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 23:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7425;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 23:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7426;fe49a4f1-eac6-4c50-9451-6c45037223ba;18.03.2022 23:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7427;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 00:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7428;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 00:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7429;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 00:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7430;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 00:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7431;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 01:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7432;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 01:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7433;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 01:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7434;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 01:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7435;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 02:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7436;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 02:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7437;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 02:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7438;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 02:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7439;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 03:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7440;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 03:15;2;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7441;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 03:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7442;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 03:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7443;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 04:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7444;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 04:15;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7445;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 04:30;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7446;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 04:45;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7447;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 05:00;0;kW;0;kVarh
d77503a8-04a9-4c64-b73b-c4f8594d6a7448;fe49a4f1-eac6-4c50-9451-6c45037223ba;19.03.2022 05:15;0;kW;0;kVarh
